,test_n,x,y,z
173,3,508.125,262.15625,-203.1875523928806
174,3,479.59375,498.40625,-600.1032321015587
175,3,462.875,437.46875,-21.908378885263005
176,3,479.25,432.03125,-692.4971676575057
177,3,508.0,408.34375,-874.208520851397
178,3,219.875,403.03125,335.21424512089226
179,3,479.375,187.15625,-75.07112552818359
180,3,473.1875,434.40625,-607.752746092822
181,3,508.0,280.15625,-112.28278563142442
182,3,479.15625,434.15625,-949.5420861042128
183,3,479.6875,-77.625,299.43555295253447
184,3,-32.5625,472.15625,185.7026818553146
185,3,407.4375,472.15625,-139.46076035731937
186,3,479.15625,187.09375,-78.33539272073189
187,3,287.6875,443.15625,-309.311828500321
188,3,457.1875,397.34375,-125.65634083292841
189,3,391.4375,407.15625,-550.5442776701204
190,3,462.375,184.09375,-330.53105297466107
191,3,456.1875,-114.65625,363.1006901461599
192,3,463.6875,443.15625,-62.363293486993314
193,3,479.25,433.46875,-904.3212129742261
194,3,415.625,443.15625,-766.1782600870752
195,3,403.875,401.03125,-301.52752406177876
196,3,456.125,155.03125,-86.84795509344846
197,3,479.375,-324.78125,-360.32580301917073
198,3,455.4375,407.15625,-789.450502306588
199,3,415.6875,442.15625,-780.1303273731858
200,4,477.375,-79.0,291.9762593253136
201,4,413.875,176.65625,-601.0208429189862
202,4,479.6875,435.03125,-954.8545135724132
203,4,479.6875,509.0,-340.3517570503968
204,4,478.375,434.0,-954.5582843668903
205,4,479.875,48.09375,-283.4210687865179
206,4,478.625,178.09375,5.881329508752032
207,4,383.0,-333.96875,-358.682323965734
208,4,348.65625,288.09375,363.0195262385465
209,4,-163.625,433.09375,-390.75431633504616
210,4,477.625,433.03125,-954.7820682277431
211,4,479.6875,-76.9375,292.486213647921
212,4,221.375,-78.71875,60.45068897041405
213,4,409.875,176.65625,-576.2717609935999
214,4,477.65625,304.09375,724.75554993515
215,4,478.375,434.65625,-941.1945438629368
216,4,478.4375,433.21875,-941.9918934419711
217,4,478.6875,508.0,-354.3702475082579
218,4,479.6875,434.09375,-920.5073409670979
219,4,479.6875,434.09375,-920.5073409670979
220,4,414.375,434.0,-823.6196148414526
221,4,468.21875,489.03125,-702.373281452678
222,4,474.1875,437.21875,-466.3602993334283
223,4,413.625,176.78125,-598.9642252517804
224,4,478.1875,433.09375,-946.5409127732653
225,4,477.0,380.0,-601.4583238497432
226,4,476.1875,433.65625,-885.6177259342431
227,4,462.1875,433.6875,-56.88995529483577
228,4,413.875,432.0,-821.5663218511161
229,4,-162.0625,-3.9375,164.5075108090219
230,4,477.65625,304.0625,724.7147208724778
231,4,476.34375,434.09375,-868.6847341342243
232,4,509.0,-207.96875,-386.5904251118199
233,4,478.1875,441.1875,-461.30468588540646
234,4,508.0,-207.9375,-374.63332129504795
235,4,413.625,176.78125,-598.9642252517804
236,4,479.375,-221.34375,-32.32330314915205
237,4,410.1875,432.78125,-775.3750412952475
238,4,413.625,144.09375,-464.09334777420673
239,4,157.625,176.09375,68.84375856280647
240,4,157.625,304.5625,-487.27239926984873
241,4,476.46875,506.53125,-361.97956300589726
242,4,478.6875,496.09375,-633.3377492645859
243,4,478.3125,-78.34375,294.0278501438803
244,4,222.6875,499.21875,-97.62953191457265
245,4,479.6875,435.03125,-954.8545135724132
246,4,476.09375,235.53125,-256.60823056523486
247,4,477.65625,432.78125,-951.8278156481409
248,4,-354.875,176.09375,-416.7125751644616
249,4,475.9375,499.0625,-560.6456194757328
250,5,-326.625,386.46875,500.1203577369873
251,5,509.9375,401.46875,-951.0203048885196
252,5,441.28125,473.09375,-682.7454646928768
253,5,445.9375,385.4375,31.315926533557985
254,5,505.84375,403.0,-911.3782226393816
255,5,488.75,385.8125,-791.1631230007026
256,5,-86.59375,400.5,-503.32263338317574
257,5,-71.53125,442.46875,-382.86872283738535
258,5,472.8125,401.0,72.1261180850966
259,5,509.90625,401.09375,-950.0453413498142
260,5,381.65625,410.25,-400.4502934190242
261,5,505.90625,400.28125,-930.3839095729236
262,5,437.96875,465.34375,-797.4808790572599
263,5,509.84375,402.46875,-951.5505565318922
264,5,509.84375,413.625,-801.052729735761
265,5,477.96875,-100.03125,461.66580054335697
266,5,509.84375,465.1875,-789.0982732483074
267,5,509.90625,273.0625,-184.87126259027036
268,5,510.3125,275.8125,-174.3337048425857
269,5,509.8125,403.78125,-948.8426741184296
270,5,509.8125,402.46875,-951.4110070249571
271,5,509.9375,402.46875,-951.9565798430942
272,5,509.84375,413.5,-804.3378429098243
273,5,477.9375,145.46875,262.56846746204513
274,5,509.9375,274.46875,-178.06254176344987
275,5,509.9375,400.75,-948.9682425120377
276,5,493.4375,-46.71875,105.74497310108784
277,5,511.84375,402.46875,-956.1471171029484
278,5,-74.03125,465.34375,-155.1114146351929
279,5,509.9375,386.40625,-706.350142761964
280,5,509.8125,401.5625,-950.8872787025307
281,5,511.84375,403.4375,-958.6230874412329
282,5,441.09375,442.4375,-762.4518903125067
283,5,287.78125,465.84375,-429.8901341496016
284,5,509.8125,401.3125,-950.4177723919474
285,5,432.21875,442.34375,-897.7750263657636
286,5,509.8125,401.96875,-951.3514945106078
287,5,511.90625,433.0625,-131.3702057565178
288,5,509.9375,406.34375,-933.7738826159914
289,5,244.84375,339.0,359.0682266345219
290,5,501.84375,178.46875,361.2380503800859
291,5,509.3125,146.46875,306.8636873427298
292,5,509.8125,410.40625,-873.8293997857322
293,5,-71.53125,400.46875,-494.5334661381671
294,5,506.8125,401.8125,-931.9956412819721
295,5,511.84375,403.46875,-958.6681702620037
296,5,509.5625,402.46875,-950.2187343975515
297,5,509.84375,386.34375,-706.5380117127979
298,5,377.65625,408.25,-329.05932543084964
299,5,437.96875,464.46875,-814.4500939597308
300,6,330.46875,498.09375,-832.3122213678278
301,6,452.375,467.59375,-900.2763208029072
302,6,351.75,499.78125,-884.6425576896945
303,6,347.0,499.53125,-888.9060392941525
304,6,346.5,499.53125,-888.7468860658684
305,6,346.5,499.5,-888.757647923159
306,6,-123.625,475.5,-228.11468164774394
307,6,-165.53125,498.09375,-90.85754778570981
308,6,347.0,499.53125,-888.9060392941525
309,6,346.0,498.5625,-888.6811957375756
310,6,382.75,499.03125,-571.7266969071375
311,6,338.78125,487.09375,-859.799668691029
312,6,347.0,503.53125,-883.1876447790639
313,6,346.78125,487.09375,-843.2690965134017
314,6,388.375,467.75,-136.5243943376052
315,6,478.5,243.78125,-184.23691932346796
316,6,472.0625,467.84375,-514.4922666402716
317,6,452.375,467.53125,-900.5691533402098
318,6,456.40625,467.03125,-881.5004906045343
319,6,339.03125,243.53125,-363.4277819802345
320,6,346.75,499.03125,-888.8979327148866
321,6,453.75,385.5,226.94126486569863
322,6,450.34375,465.03125,-911.8570169943853
323,6,448.34375,474.09375,-781.1647847998604
324,6,456.40625,243.09375,55.14992794465903
325,6,452.375,471.53125,-866.8187834825595
326,6,347.0,499.03125,-888.919849671476
327,6,450.34375,465.03125,-911.8570169943853
328,6,339.75,499.53125,-875.2642926459457
329,6,347.0,243.03125,-459.97326729061007
330,6,479.75,482.78125,-609.4010675658486
331,6,347.75,498.78125,-888.6863947016482
332,6,350.75,499.78125,-886.460982466798
333,6,338.75,487.09375,-859.8013781281386
334,6,345.25,499.53125,-887.8267299392536
335,6,450.34375,465.03125,-911.8570169943853
336,6,346.46875,498.09375,-888.6101633765612
337,6,482.34375,465.03125,-20.352702924001562
338,6,384.34375,474.09375,-226.74266730229243
339,6,346.5,499.78125,-888.6388276145666
340,6,346.46875,370.09375,14.096471566314733
341,6,339.75,498.09375,-878.2174853165063
342,6,346.75,499.03125,-888.8979327148866
343,6,322.46875,464.09375,-662.0299661735364
344,6,346.96875,498.09375,-888.5309815055418
345,6,344.0,-12.46875,293.7003002243673
346,6,448.375,242.5,163.4543645663189
347,6,456.40625,403.03125,-619.3213348973127
348,6,448.46875,346.0,-300.13903938361057
349,6,350.9375,-12.96875,271.8904418058948
350,7,346.0625,499.21875,-888.6355389124515
351,7,283.125,487.90625,-365.9894830609674
352,7,-422.6875,499.40625,164.0859457348298
353,7,285.9375,499.5625,-372.6889281246057
354,7,467.125,467.53125,-674.8473170080415
355,7,347.09375,499.53125,-888.9224708101838
356,7,347.0625,497.5,-887.9510160889695
357,7,347.3125,-76.4375,-200.20104559892334
358,7,347.4375,499.59375,-888.9429191598113
359,7,346.3125,495.71875,-885.6869021007271
360,7,347.09375,507.53125,-867.95929062906
361,7,346.9375,499.5625,-888.8859897918322
362,7,91.25,-12.78125,-103.19966197968753
363,7,347.125,383.90625,130.9370148556935
364,7,347.1875,507.53125,-868.2115044868981
365,7,347.4375,507.5625,-868.7113931799672
366,7,-164.6875,497.5,-93.60435723476337
367,7,345.21875,483.5625,-820.4567571553275
368,7,347.1875,507.53125,-868.2115044868981
369,7,379.125,495.40625,-588.9577833096595
370,7,-226.0625,499.5625,-399.16122075128555
371,7,347.1875,511.90625,-840.7837135898808
372,7,335.0625,497.5625,-860.6910932228686
373,7,347.4375,506.5625,-873.366732549772
374,7,463.125,383.90625,18.83954210387418
375,7,347.125,487.40625,-844.2040045620215
376,7,347.3125,370.5625,4.563931688450452
377,7,379.3125,499.40625,-631.0195468287058
378,7,339.125,499.40625,-873.3265844477755
379,7,91.125,505.09375,304.2532252716062
380,7,-226.0625,499.21875,-399.34900981310017
381,7,347.3125,499.40625,-888.9490935153392
382,7,347.1875,507.03125,-870.6412724577392
383,7,344.3125,499.5625,-886.6197169335671
384,7,345.9375,499.0625,-888.6108406664457
385,7,-164.8125,499.0625,-77.00248949362222
386,7,466.6875,499.5625,-404.7511557110844
387,7,347.09375,497.53125,-887.9690351936813
388,7,346.9375,371.5625,16.033335782267557
389,7,349.9375,498.5625,-886.2657055746612
390,7,274.3125,507.5625,-274.588599974346
391,7,379.5625,498.1875,-614.0184669168411
392,7,347.375,491.53125,-869.1465568268002
393,7,338.125,-332.53125,-225.89287861205923
394,7,91.34375,499.5625,335.22404119363944
395,7,347.4375,507.59375,-868.5563770097862
396,7,475.03125,507.53125,-303.7171946249357
397,7,327.0625,497.5625,-810.1257844843585
398,7,83.125,351.96875,-263.00114178891397
399,7,379.3125,441.40625,-61.44638497448352
400,8,-465.0625,379.625,-882.6588564195331
401,8,-224.09375,47.96875,-107.56036176589744
402,8,-459.375,377.65625,-874.7134073199259
403,8,-459.09375,351.96875,-564.2873514610302
404,8,-235.375,507.625,-452.03992982338127
405,8,-209.125,377.96875,355.72604539886447
406,8,-459.375,441.5,-88.97198249746492
407,8,-464.625,383.96875,-893.666127081603
408,8,-209.0625,382.0625,344.7752536810804
409,8,-464.625,379.9375,-884.1251385256651
410,8,-448.09375,47.96875,-344.54553041277467
411,8,15.75,326.0625,-231.9369364021753
412,8,-401.0625,379.125,-458.1699643809484
413,8,-304.1875,310.5625,-180.96274597922098
414,8,-472.0625,380.5625,-875.6161372879794
415,8,-465.03125,367.9375,-792.530624195352
416,8,-465.0625,381.96875,-890.1572399435835
417,8,-459.375,377.65625,-874.7134073199259
418,8,-464.625,319.5625,59.15484107467503
419,8,-464.625,127.9375,-95.58628966539798
420,8,-457.375,375.96875,-865.073243329835
421,8,-465.3125,511.875,653.9444535998091
422,8,-245.125,-198.5,-174.44083454088445
423,8,-465.0625,-128.65625,236.90555090841661
424,8,47.375,383.96875,-298.915320800334
425,8,-208.0625,380.625,340.95639122644656
426,8,-465.0625,315.625,111.5175928454417
427,8,52.625,377.71875,-313.061244786279
428,8,-464.0625,379.625,-883.2115949055899
429,8,7.9375,504.625,559.3029813976716
430,8,-464.0625,383.96875,-893.601192481181
431,8,-465.0625,367.96875,-792.8159811679557
432,8,-465.125,347.625,-467.23260534534484
433,8,-472.0625,383.96875,-886.5184752156375
434,8,-464.59375,383.84375,-893.5325904513348
435,8,-224.09375,6.21875,-233.91314886044634
436,8,-73.375,373.46875,-300.5902145047821
437,8,-465.09375,378.625,-878.3253231315528
438,8,-464.84375,375.84375,-863.182145472538
439,8,-401.3125,374.21875,-476.5844622639597
440,8,-464.59375,127.84375,-96.88172676215925
441,8,-448.03125,339.90625,-336.20381160417304
442,8,-73.875,373.46875,-299.5266320297296
443,8,-337.0625,379.125,346.39469527297206
444,8,-458.375,-134.03125,110.99204032947111
445,8,-464.59375,-128.15625,236.6086415786924
446,8,46.875,345.96875,-381.5149558288315
447,8,-401.0625,379.125,-458.1699643809484
448,8,-464.84375,-128.03125,240.1853139146932
449,8,-464.59375,303.53125,221.29237870473102
450,9,507.71875,403.53125,-930.8113447463435
451,9,503.21875,385.8125,-803.1883850744273
452,9,511.96875,403.28125,-958.5732720043877
453,9,511.5625,387.8125,-711.5307306732966
454,9,511.8125,404.3125,-958.9297350914869
455,9,511.96875,-107.6875,537.5278843563248
456,9,511.96875,412.4375,-879.7601688535032
457,9,511.84375,403.28125,-958.3648559757094
458,9,383.96875,407.28125,-460.51686264777
459,9,-64.1875,401.46875,-487.30221728491847
460,9,-36.03125,435.28125,-232.52780313854987
461,9,255.96875,411.5625,108.38195786643121
462,9,511.8125,403.25,-958.2513366768555
463,9,511.84375,-108.75,534.3087547449331
464,9,503.96875,404.3125,-860.3594091384157
465,9,191.8125,400.46875,486.6334832194076
466,9,255.96875,131.3125,26.753618632978117
467,9,511.96875,403.8125,-959.3610835289384
468,9,511.5625,467.25,-768.0634923120872
469,9,431.96875,408.3125,109.77843181226802
470,9,507.5625,402.28125,-936.7019816370262
471,9,511.96875,403.34375,-958.6987520165773
472,9,511.96875,407.28125,-948.5751074656846
473,9,447.5625,467.25,-885.9828437234835
474,9,511.8125,411.25,-898.3640572286313
475,9,511.8125,403.25,-958.2513366768555
476,9,511.8125,403.78125,-958.9094899821803
477,9,511.5625,411.4375,-890.3131025641417
478,9,511.8125,403.0,-957.7229618595424
479,9,509.8125,403.25,-950.3610820304173
480,9,511.96875,404.34375,-959.5124232289
481,9,255.71875,409.3125,118.98244038669881
482,9,475.96875,403.28125,44.42514424319444
483,9,511.8125,403.75,-958.8883641760989
484,9,439.5625,467.25,-785.6793481634479
485,9,511.75,403.28125,-958.1868171829975
486,9,493.84375,-44.71875,88.62012524115009
487,9,503.9375,403.25,-876.5143047037457
488,9,381.96875,407.34375,-424.735329947814
489,9,511.5625,-109.75,531.5033651345941
490,9,511.84375,150.28125,331.8035130349669
491,9,509.8125,406.25,-933.0962493892882
492,9,511.96875,-111.6875,522.2958684352028
493,9,501.46875,385.8125,-822.3909916439545
494,9,511.8125,403.8125,-958.928408338015
495,9,503.96875,404.84375,-851.0032051441547
496,9,511.96875,406.3125,-954.4147628782836
497,9,-0.03125,283.5625,204.8944167164513
498,9,511.8125,386.75,-676.5540760429083
499,9,511.5625,-109.71875,531.6206807301642
